num_date_time,건물번호,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),전력소비량(kWh),건물유형,연면적(m2),냉방면적(m2),태양광용량(kW),ESS저장용량(kWh),PCS용량(kW),냉방면적비율,태양광여부,ESS여부,datetime,hour,dayofweek,month,day,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,건물유형_IDC(전화국),건물유형_건물기타,건물유형_공공,건물유형_백화점,건물유형_병원,건물유형_상용,건물유형_아파트,건물유형_연구소,건물유형_학교,건물유형_호텔,lag1_kwh
38_20240604 17,38,20240604 17,26.7,0.0,2.4,42.0,1.0,2.02,1502.28,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-04 17:00:00,17,1,6,4,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,0,0,1546.2
38_20240604 18,38,20240604 18,25.2,0.0,2.4,44.0,1.0,1.33,1241.28,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-04 18:00:00,18,1,6,4,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,0,0,1502.28
38_20240604 19,38,20240604 19,23.0,0.0,2.0,49.0,1.0,0.62,1104.12,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-04 19:00:00,19,1,6,4,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,0,0,1241.28
38_20240604 20,38,20240604 20,20.1,0.0,0.6,61.0,0.1,0.06,1060.2,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-04 20:00:00,20,1,6,4,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,0,0,1104.12
38_20240604 21,38,20240604 21,18.8,0.0,0.7,67.0,0.0,0.0,1036.8,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-04 21:00:00,21,1,6,4,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,0,0,1060.2
38_20240604 22,38,20240604 22,17.6,0.0,0.5,72.0,0.0,0.0,1008.0,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-04 22:00:00,22,1,6,4,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,0,0,1036.8
38_20240604 23,38,20240604 23,16.8,0.0,0.9,79.0,0.0,0.0,941.4,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-04 23:00:00,23,1,6,4,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,0,0,1008.0
38_20240605 00,38,20240605 00,15.4,0.0,0.5,87.0,0.0,0.0,896.04,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 00:00:00,0,2,6,5,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,941.4
38_20240605 01,38,20240605 01,14.3,0.0,0.9,89.0,0.0,0.0,897.84,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 01:00:00,1,2,6,5,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,896.04
38_20240605 02,38,20240605 02,14.1,0.0,0.6,91.0,0.0,0.0,870.48,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 02:00:00,2,2,6,5,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,897.84
38_20240605 03,38,20240605 03,14.0,0.0,0.5,94.0,0.0,0.0,900.72,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 03:00:00,3,2,6,5,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,870.48
38_20240605 04,38,20240605 04,13.0,0.0,0.4,96.0,0.0,0.0,862.92,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 04:00:00,4,2,6,5,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,900.72
38_20240605 05,38,20240605 05,12.9,0.0,0.4,98.0,0.0,0.0,931.68,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 05:00:00,5,2,6,5,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,862.92
38_20240605 06,38,20240605 06,13.3,0.0,0.4,98.0,0.0,0.05,1075.32,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 06:00:00,6,2,6,5,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,931.68
38_20240605 07,38,20240605 07,15.8,0.0,0.1,91.0,0.5,0.47,1296.72,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 07:00:00,7,2,6,5,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1075.32
38_20240605 08,38,20240605 08,19.2,0.0,0.8,80.0,1.0,1.31,1486.44,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 08:00:00,8,2,6,5,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1296.72
38_20240605 09,38,20240605 09,21.6,0.0,1.0,71.0,1.0,2.01,1620.0,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 09:00:00,9,2,6,5,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1486.44
38_20240605 10,38,20240605 10,23.8,0.0,0.8,60.0,1.0,2.61,1551.6,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 10:00:00,10,2,6,5,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1620.0
38_20240605 11,38,20240605 11,25.4,0.0,1.0,53.0,1.0,2.99,1656.0,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 11:00:00,11,2,6,5,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1551.6
38_20240605 12,38,20240605 12,26.1,0.0,1.1,50.0,1.0,3.25,1580.76,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 12:00:00,12,2,6,5,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1656.0
38_20240605 13,38,20240605 13,27.4,0.0,0.7,43.0,1.0,3.38,1605.96,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 13:00:00,13,2,6,5,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1580.76
38_20240605 14,38,20240605 14,28.1,0.0,0.8,48.0,1.0,2.86,1657.08,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 14:00:00,14,2,6,5,0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1605.96
38_20240605 15,38,20240605 15,28.1,0.0,1.4,41.0,1.0,2.38,1537.56,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 15:00:00,15,2,6,5,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1657.08
38_20240605 16,38,20240605 16,27.1,0.0,2.3,56.0,0.5,1.72,1580.04,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 16:00:00,16,2,6,5,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1537.56
38_20240605 17,38,20240605 17,25.6,0.0,1.7,62.0,0.3,1.29,1504.8,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 17:00:00,17,2,6,5,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1580.04
38_20240605 18,38,20240605 18,24.3,0.0,1.0,67.0,0.0,0.72,1278.72,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 18:00:00,18,2,6,5,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1504.8
38_20240605 19,38,20240605 19,22.8,0.0,1.6,57.0,0.0,0.35,1103.04,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 19:00:00,19,2,6,5,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1278.72
38_20240605 20,38,20240605 20,20.7,0.0,0.9,66.0,0.0,0.05,1068.12,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 20:00:00,20,2,6,5,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1103.04
38_20240605 21,38,20240605 21,19.2,0.0,0.7,76.0,0.0,0.0,1044.0,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 21:00:00,21,2,6,5,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1068.12
38_20240605 22,38,20240605 22,18.7,0.0,0.4,77.0,0.0,0.0,995.04,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 22:00:00,22,2,6,5,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,1044.0
38_20240605 23,38,20240605 23,17.7,0.0,0.3,80.0,0.0,0.0,945.0,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-05 23:00:00,23,2,6,5,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,0,0,0,0,995.04
38_20240606 00,38,20240606 00,16.7,0.0,0.1,86.0,0.0,0.0,924.84,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 00:00:00,0,3,6,6,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,945.0
38_20240606 01,38,20240606 01,16.1,0.0,0.5,88.0,0.0,0.0,865.08,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 01:00:00,1,3,6,6,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,924.84
38_20240606 02,38,20240606 02,15.2,0.0,0.3,93.0,0.0,0.0,844.92,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 02:00:00,2,3,6,6,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,865.08
38_20240606 03,38,20240606 03,14.8,0.0,0.2,96.0,0.0,0.0,856.8,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 03:00:00,3,3,6,6,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,844.92
38_20240606 04,38,20240606 04,14.6,0.0,0.4,96.0,0.0,0.0,842.4,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 04:00:00,4,3,6,6,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,856.8
38_20240606 05,38,20240606 05,14.5,0.0,0.0,97.0,0.0,0.0,840.6,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 05:00:00,5,3,6,6,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,842.4
38_20240606 06,38,20240606 06,14.8,0.0,0.5,99.0,0.0,0.02,882.36,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 06:00:00,6,3,6,6,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,840.6
38_20240606 07,38,20240606 07,16.0,0.0,0.3,96.0,0.0,0.27,928.8,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 07:00:00,7,3,6,6,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,882.36
38_20240606 08,38,20240606 08,19.0,0.0,0.3,82.0,0.7,1.0,945.36,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 08:00:00,8,3,6,6,0,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,928.8
38_20240606 09,38,20240606 09,22.0,0.0,1.1,70.0,1.0,2.04,990.0,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 09:00:00,9,3,6,6,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,945.36
38_20240606 10,38,20240606 10,24.1,0.0,0.9,60.0,1.0,2.57,1005.84,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 10:00:00,10,3,6,6,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,990.0
38_20240606 11,38,20240606 11,24.8,0.0,1.0,60.0,1.0,2.72,1005.12,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 11:00:00,11,3,6,6,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,1005.84
38_20240606 12,38,20240606 12,26.7,0.0,1.6,51.0,1.0,3.4,1005.48,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 12:00:00,12,3,6,6,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,1005.12
38_20240606 13,38,20240606 13,28.2,0.0,1.2,48.0,1.0,3.48,1010.52,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 13:00:00,13,3,6,6,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,1005.48
38_20240606 14,38,20240606 14,28.8,0.0,1.3,46.0,1.0,3.33,1163.88,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 14:00:00,14,3,6,6,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,1010.52
38_20240606 15,38,20240606 15,29.4,0.0,1.3,43.0,1.0,2.89,1177.56,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 15:00:00,15,3,6,6,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,1163.88
38_20240606 16,38,20240606 16,29.6,0.0,1.7,41.0,1.0,2.52,1154.16,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 16:00:00,16,3,6,6,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,1177.56
38_20240606 17,38,20240606 17,29.0,0.0,1.8,46.0,1.0,1.9,1221.48,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 17:00:00,17,3,6,6,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,1154.16
38_20240606 18,38,20240606 18,26.7,0.0,2.4,56.0,1.0,1.18,1154.16,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 18:00:00,18,3,6,6,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,1221.48
38_20240606 19,38,20240606 19,24.8,0.0,1.7,56.0,0.9,0.52,1159.92,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 19:00:00,19,3,6,6,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,1154.16
38_20240606 20,38,20240606 20,22.9,0.0,1.5,61.0,0.0,0.06,958.32,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 20:00:00,20,3,6,6,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,1159.92
38_20240606 21,38,20240606 21,21.8,0.0,1.5,64.0,0.0,0.0,912.6,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 21:00:00,21,3,6,6,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,958.32
38_20240606 22,38,20240606 22,20.2,0.0,1.0,70.0,0.0,0.0,889.92,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 22:00:00,22,3,6,6,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,912.6
38_20240606 23,38,20240606 23,18.7,0.0,1.0,73.0,0.0,0.0,893.52,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-06 23:00:00,23,3,6,6,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,0,0,0,0,889.92
38_20240607 00,38,20240607 00,17.2,0.0,0.1,78.0,0.0,0.0,864.0,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 00:00:00,0,4,6,7,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,893.52
38_20240607 01,38,20240607 01,16.6,0.0,0.2,80.0,0.0,0.0,856.08,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 01:00:00,1,4,6,7,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,864.0
38_20240607 02,38,20240607 02,15.9,0.0,0.1,83.0,0.0,0.0,853.92,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 02:00:00,2,4,6,7,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,856.08
38_20240607 03,38,20240607 03,14.8,0.0,0.2,89.0,0.0,0.0,842.04,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 03:00:00,3,4,6,7,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,853.92
38_20240607 04,38,20240607 04,14.7,0.0,0.1,92.0,0.0,0.0,831.6,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 04:00:00,4,4,6,7,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,842.04
38_20240607 05,38,20240607 05,14.1,0.0,0.9,95.0,0.0,0.0,846.0,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 05:00:00,5,4,6,7,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,831.6
38_20240607 06,38,20240607 06,15.6,0.0,0.4,92.0,0.0,0.06,883.44,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 06:00:00,6,4,6,7,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,846.0
38_20240607 07,38,20240607 07,17.5,0.0,0.6,88.0,0.0,0.41,930.96,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 07:00:00,7,4,6,7,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,883.44
38_20240607 08,38,20240607 08,19.5,0.0,0.2,76.0,0.8,0.95,996.84,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 08:00:00,8,4,6,7,0,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,930.96
38_20240607 09,38,20240607 09,21.6,0.0,0.8,70.0,1.0,1.59,1052.28,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 09:00:00,9,4,6,7,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,996.84
38_20240607 10,38,20240607 10,22.5,0.0,0.7,59.0,0.5,1.93,1063.8,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 10:00:00,10,4,6,7,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,1052.28
38_20240607 11,38,20240607 11,24.2,0.0,0.9,59.0,0.4,2.17,1079.64,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 11:00:00,11,4,6,7,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,1063.8
38_20240607 12,38,20240607 12,24.2,0.0,1.5,52.0,0.8,2.88,1102.68,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 12:00:00,12,4,6,7,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,1079.64
38_20240607 13,38,20240607 13,25.6,0.0,0.9,53.0,0.3,2.22,1070.64,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 13:00:00,13,4,6,7,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,1102.68
38_20240607 14,38,20240607 14,25.4,0.0,1.2,52.0,0.1,2.03,1095.48,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 14:00:00,14,4,6,7,0,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,1070.64
38_20240607 15,38,20240607 15,25.9,0.0,1.5,48.0,0.7,2.19,1071.36,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 15:00:00,15,4,6,7,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,1095.48
38_20240607 16,38,20240607 16,25.2,0.0,1.1,57.0,0.0,1.1,1079.28,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 16:00:00,16,4,6,7,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,1071.36
38_20240607 17,38,20240607 17,25.3,0.0,1.5,57.0,0.2,1.12,1047.96,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 17:00:00,17,4,6,7,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,1079.28
38_20240607 18,38,20240607 18,24.2,0.0,2.1,59.0,0.6,1.1,1037.16,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 18:00:00,18,4,6,7,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,1047.96
38_20240607 19,38,20240607 19,22.8,0.0,0.8,68.0,0.0,0.31,966.96,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 19:00:00,19,4,6,7,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,1037.16
38_20240607 20,38,20240607 20,21.6,0.0,0.9,68.0,0.0,0.04,925.2,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 20:00:00,20,4,6,7,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,966.96
38_20240607 21,38,20240607 21,20.1,0.0,0.1,73.0,0.0,0.0,912.6,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 21:00:00,21,4,6,7,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,925.2
38_20240607 22,38,20240607 22,19.7,0.0,0.4,79.0,0.0,0.0,897.12,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 22:00:00,22,4,6,7,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,912.6
38_20240607 23,38,20240607 23,19.2,0.0,0.6,86.0,0.0,0.0,873.0,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-07 23:00:00,23,4,6,7,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,0,0,0,0,897.12
38_20240608 00,38,20240608 00,18.7,0.1,1.6,83.0,0.0,0.0,854.28,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-08 00:00:00,0,5,6,8,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,0,0,873.0
38_20240608 01,38,20240608 01,17.3,0.0,0.1,93.0,0.0,0.0,857.16,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-08 01:00:00,1,5,6,8,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,0,0,854.28
38_20240608 02,38,20240608 02,16.9,0.1,0.1,95.0,0.0,0.0,840.6,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-08 02:00:00,2,5,6,8,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,0,0,857.16
38_20240608 03,38,20240608 03,16.8,0.1,0.1,97.0,0.0,0.0,836.64,공공,61375.47,19800.0,83.2,0.0,0,0.3226044541899231,1,0,2024-06-08 03:00:00,3,5,6,8,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,0,0,0,0,840.6
